Sale_ID,Date,Store_ID,Product_ID,Units
709728,2023-07-08,44,30,1
709729,2023-07-08,9,19,3
709730,2023-07-08,49,15,1
709731,2023-07-08,44,6,2
709732,2023-07-08,3,30,1
709733,2023-07-08,41,2,1
709734,2023-07-08,30,25,1
709735,2023-07-08,4,12,1
709736,2023-07-08,38,7,1
709737,2023-07-08,16,19,1
709738,2023-07-08,50,19,2
709739,2023-07-08,12,34,1
709740,2023-07-08,9,2,1
709741,2023-07-08,31,1,1
709742,2023-07-08,31,21,1
709743,2023-07-08,13,8,1
709744,2023-07-08,4,12,1
709745,2023-07-08,36,10,1
709746,2023-07-08,41,31,3
709747,2023-07-08,43,23,1
709748,2023-07-08,31,21,1
709749,2023-07-08,6,14,1
709750,2023-07-08,3,8,1
709751,2023-07-08,33,6,1
709752,2023-07-08,34,10,1
709753,2023-07-08,9,19,3
709754,2023-07-08,21,25,1
709755,2023-07-08,40,19,1
709756,2023-07-08,1,23,1
709757,2023-07-08,30,25,1
709758,2023-07-08,10,6,1
709759,2023-07-08,3,31,1
709760,2023-07-08,12,31,1
709761,2023-07-08,49,15,1
709762,2023-07-08,3,14,1
709763,2023-07-08,27,19,1
709764,2023-07-08,24,9,1
709765,2023-07-08,43,2,2
709766,2023-07-08,31,6,1
709767,2023-07-08,33,12,1
709768,2023-07-08,32,6,3
709769,2023-07-08,20,30,1
709770,2023-07-08,34,8,1
709771,2023-07-08,16,19,1
709772,2023-07-08,26,32,1
709773,2023-07-08,39,25,4
709774,2023-07-08,16,20,1
709775,2023-07-08,29,11,1
709776,2023-07-08,38,7,1
709777,2023-07-08,17,9,1
709778,2023-07-08,50,23,1
709779,2023-07-08,6,21,1
709780,2023-07-08,2,3,1
709781,2023-07-08,50,18,1
709782,2023-07-08,14,8,1
709783,2023-07-08,44,6,2
709784,2023-07-08,35,29,1
709785,2023-07-08,29,1,1
709786,2023-07-08,31,24,3
709787,2023-07-08,47,3,1
709788,2023-07-08,31,1,1
709789,2023-07-08,36,17,1
709790,2023-07-08,47,12,1
709791,2023-07-08,49,25,3
709792,2023-07-08,3,33,1
709793,2023-07-08,20,11,1
709794,2023-07-08,47,31,1
709795,2023-07-08,29,11,1
709796,2023-07-08,40,8,1
709797,2023-07-08,34,8,1
709798,2023-07-08,40,32,1
709799,2023-07-08,9,19,3
709800,2023-07-08,50,18,2
709801,2023-07-08,6,8,1
709802,2023-07-08,47,3,1
709803,2023-07-08,11,30,1
709804,2023-07-08,32,25,1
709805,2023-07-08,18,21,1
709806,2023-07-08,43,19,1
709807,2023-07-08,17,31,1
709808,2023-07-08,5,23,1
709809,2023-07-08,29,9,3
709810,2023-07-08,31,33,1
709811,2023-07-08,3,30,1
709812,2023-07-08,27,8,1
709813,2023-07-08,9,23,1
709814,2023-07-08,50,8,1
709815,2023-07-08,50,23,1
709816,2023-07-08,40,31,1
709817,2023-07-08,34,21,1
709818,2023-07-08,43,19,1
709819,2023-07-08,42,12,1
709820,2023-07-08,7,35,1
709821,2023-07-08,3,6,1
709822,2023-07-08,50,19,2
709823,2023-07-08,36,10,1
709824,2023-07-08,39,8,1
709825,2023-07-08,41,31,3
709826,2023-07-08,47,19,1
709827,2023-07-08,6,8,1
709828,2023-07-08,30,9,2
709829,2023-07-08,39,3,1
709830,2023-07-08,3,33,1
709831,2023-07-08,9,19,2
709832,2023-07-08,42,9,1
709833,2023-07-08,30,25,1
709834,2023-07-08,49,15,1
709835,2023-07-08,7,35,1
709836,2023-07-08,31,3,1
709837,2023-07-08,40,31,1
709838,2023-07-08,12,31,1
709839,2023-07-08,3,8,1
709840,2023-07-08,29,19,1
709841,2023-07-08,38,25,1
709842,2023-07-08,34,10,1
709843,2023-07-08,24,9,1
709844,2023-07-08,10,31,1
709845,2023-07-08,36,17,1
709846,2023-07-08,41,31,2
709847,2023-07-08,45,23,1
709848,2023-07-08,20,21,1
709849,2023-07-08,3,14,1
709850,2023-07-08,5,23,1
709851,2023-07-08,31,6,1
709852,2023-07-08,44,6,3
709853,2023-07-08,3,30,1
709854,2023-07-08,20,30,1
709855,2023-07-08,6,21,1
709856,2023-07-08,43,23,1
709857,2023-07-08,31,33,1
709858,2023-07-08,17,31,1
709859,2023-07-08,43,23,1
709860,2023-07-08,19,6,1
709861,2023-07-08,5,10,2
709862,2023-07-08,41,13,1
709863,2023-07-08,43,2,3
709864,2023-07-08,26,8,1
709865,2023-07-08,20,30,1
709866,2023-07-08,7,4,1
709867,2023-07-08,34,8,1
709868,2023-07-08,10,24,1
709869,2023-07-08,48,30,1
709870,2023-07-08,4,23,1
709871,2023-07-08,50,18,1
709872,2023-07-08,7,25,1
709873,2023-07-08,12,9,2
709874,2023-07-08,3,31,1
709875,2023-07-08,6,8,1
709876,2023-07-08,50,23,1
709877,2023-07-08,26,8,1
709878,2023-07-08,23,18,1
709879,2023-07-08,11,7,1
709880,2023-07-08,12,31,1
709881,2023-07-08,50,8,1
709882,2023-07-08,48,30,1
709883,2023-07-08,17,8,1
709884,2023-07-08,36,31,1
709885,2023-07-08,33,1,1
709886,2023-07-08,50,8,1
709887,2023-07-08,2,3,1
709888,2023-07-08,14,25,2
709889,2023-07-08,4,12,1
709890,2023-07-08,34,21,1
709891,2023-07-08,14,21,2
709892,2023-07-08,31,3,1
709893,2023-07-08,18,14,1
709894,2023-07-08,43,3,1
709895,2023-07-08,49,1,1
709896,2023-07-08,3,6,1
709897,2023-07-08,22,27,1
709898,2023-07-08,8,19,1
709899,2023-07-08,10,24,1
709900,2023-07-08,1,6,1
709901,2023-07-08,50,19,2
709902,2023-07-08,30,31,1
709903,2023-07-08,43,17,1
709904,2023-07-08,5,14,1
709905,2023-07-08,33,14,3
709906,2023-07-08,12,9,2
709907,2023-07-08,34,8,1
709908,2023-07-08,14,25,2
709909,2023-07-08,6,8,1
709910,2023-07-08,42,1,1
709911,2023-07-08,5,23,1
709912,2023-07-08,43,23,1
709913,2023-07-08,45,18,1
709914,2023-07-08,38,18,1
709915,2023-07-08,30,19,1
709916,2023-07-08,9,23,1
709917,2023-07-08,21,19,3
709918,2023-07-08,47,24,3
709919,2023-07-08,48,13,1
709920,2023-07-08,49,1,1
709921,2023-07-08,34,9,2
709922,2023-07-08,12,31,1
709923,2023-07-08,29,11,1
709924,2023-07-08,10,19,1
709925,2023-07-08,36,5,1
709926,2023-07-08,12,9,2
709927,2023-07-08,31,24,3
709928,2023-07-08,33,1,1
709929,2023-07-08,43,3,1
709930,2023-07-08,47,29,1
709931,2023-07-08,49,9,1
709932,2023-07-08,39,3,1
709933,2023-07-08,20,30,1
709934,2023-07-08,30,24,1
709935,2023-07-08,32,6,3
709936,2023-07-08,31,33,1
709937,2023-07-08,3,30,1
709938,2023-07-08,8,4,1
709939,2023-07-08,4,23,1
709940,2023-07-08,42,12,1
709941,2023-07-08,12,3,1
709942,2023-07-08,23,18,1
709943,2023-07-08,47,31,1
709944,2023-07-08,37,10,1
709945,2023-07-08,36,31,1
709946,2023-07-08,40,31,1
709947,2023-07-08,21,25,1
709948,2023-07-08,33,5,1
709949,2023-07-08,20,21,1
709950,2023-07-08,49,1,1
709951,2023-07-08,46,6,1
709952,2023-07-08,2,3,1
709953,2023-07-08,47,29,1
709954,2023-07-08,18,21,1
709955,2023-07-08,30,25,1
709956,2023-07-08,21,8,1
709957,2023-07-08,23,18,1
709958,2023-07-08,34,8,1
709959,2023-07-08,8,18,1
709960,2023-07-08,40,31,1
709961,2023-07-08,25,13,2
709962,2023-07-08,31,6,1
709963,2023-07-08,4,12,1
709964,2023-07-08,2,21,1
709965,2023-07-08,39,8,1
709966,2023-07-08,17,3,1
709967,2023-07-08,17,3,1
709968,2023-07-08,39,8,1
709969,2023-07-08,43,2,2
709970,2023-07-08,3,30,1
709971,2023-07-08,10,25,1
709972,2023-07-08,38,18,1
709973,2023-07-08,12,34,1
709974,2023-07-08,19,19,1
709975,2023-07-08,9,2,1
709976,2023-07-08,40,8,1
709977,2023-07-08,29,11,1
709978,2023-07-08,37,11,1
709979,2023-07-08,39,31,3
709980,2023-07-08,4,23,1
709981,2023-07-08,33,6,1
709982,2023-07-08,47,31,1
709983,2023-07-08,38,18,1
709984,2023-07-08,9,19,2
709985,2023-07-08,10,24,1
709986,2023-07-08,12,34,1
709987,2023-07-08,21,25,1
709988,2023-07-08,30,19,1
709989,2023-07-08,16,20,1
709990,2023-07-08,43,3,1
709991,2023-07-08,41,13,1
709992,2023-07-08,18,9,1
709993,2023-07-08,9,17,1
709994,2023-07-08,29,19,1
709995,2023-07-08,7,4,1
709996,2023-07-08,36,17,1
709997,2023-07-08,41,31,2
709998,2023-07-08,39,25,3
709999,2023-07-08,18,9,1
710000,2023-07-08,3,2,1
710001,2023-07-08,3,31,1
710002,2023-07-08,30,24,1
710003,2023-07-08,50,18,1
710004,2023-07-08,40,19,1
710005,2023-07-08,41,31,2
710006,2023-07-08,37,10,1
710007,2023-07-08,4,12,1
710008,2023-07-08,18,21,1
710009,2023-07-08,40,19,1
710010,2023-07-08,38,7,1
710011,2023-07-08,43,13,2
710012,2023-07-08,5,23,1
710013,2023-07-08,38,7,1
710014,2023-07-08,9,17,1
710015,2023-07-08,43,13,2
710016,2023-07-08,4,23,1
710017,2023-07-08,35,10,1
710018,2023-07-08,12,31,1
710019,2023-07-08,40,3,3
710020,2023-07-08,26,8,1
710021,2023-07-08,31,21,1
710022,2023-07-08,27,19,1
710023,2023-07-08,33,5,1
710024,2023-07-08,23,18,1
710025,2023-07-08,12,3,1
710026,2023-07-08,30,24,1
710027,2023-07-08,42,9,1
710028,2023-07-08,48,31,3
710029,2023-07-08,12,3,1
710030,2023-07-08,30,19,1
710031,2023-07-08,46,6,1
710032,2023-07-08,3,33,1
710033,2023-07-08,21,8,1
710034,2023-07-08,44,30,1
710035,2023-07-08,47,12,1
710036,2023-07-08,22,2,1
710037,2023-07-08,40,8,1
710038,2023-07-08,20,11,1
710039,2023-07-08,31,21,1
710040,2023-07-08,30,24,1
710041,2023-07-08,21,19,3
710042,2023-07-08,8,18,1
710043,2023-07-08,42,12,1
710044,2023-07-08,4,19,1
710045,2023-07-08,5,23,1
710046,2023-07-08,34,9,3
710047,2023-07-08,47,24,2
710048,2023-07-08,41,2,1
710049,2023-07-08,42,1,1
710050,2023-07-08,16,21,1
710051,2023-07-08,27,8,1
710052,2023-07-08,31,33,1
710053,2023-07-08,3,19,1
710054,2023-07-08,21,21,1
710055,2023-07-08,8,25,1
710056,2023-07-08,9,17,1
710057,2023-07-08,32,25,1
710058,2023-07-08,30,2,1
710059,2023-07-08,40,32,1
710060,2023-07-08,50,18,1
710061,2023-07-08,50,23,1
710062,2023-07-08,37,31,1
710063,2023-07-08,16,19,1
710064,2023-07-08,32,19,2
710065,2023-07-08,16,21,1
710066,2023-07-08,44,30,1
710067,2023-07-08,44,6,3
710068,2023-07-08,29,19,1
710069,2023-07-08,47,3,1
710070,2023-07-08,12,9,3
710071,2023-07-08,29,11,1
710072,2023-07-08,47,31,1
710073,2023-07-08,45,25,1
710074,2023-07-08,43,3,1
710075,2023-07-08,7,35,1
710076,2023-07-08,5,21,1
710077,2023-07-08,48,31,4
710078,2023-07-08,5,23,1
710079,2023-07-08,17,8,1
710080,2023-07-08,31,33,1
710081,2023-07-08,36,31,1
710082,2023-07-08,1,31,1
710083,2023-07-08,19,3,1
710084,2023-07-08,48,30,1
710085,2023-07-08,10,24,1
710086,2023-07-08,13,10,1
710087,2023-07-08,29,1,1
710088,2023-07-08,40,31,1
710089,2023-07-08,47,12,1
710090,2023-07-08,4,23,1
710091,2023-07-08,30,25,1
710092,2023-07-08,2,3,1
710093,2023-07-08,4,23,1
710094,2023-07-08,47,24,3
710095,2023-07-08,17,3,1
710096,2023-07-08,21,21,1
710097,2023-07-08,16,25,1
710098,2023-07-08,2,3,1
710099,2023-07-08,2,3,1
710100,2023-07-08,39,31,3
710101,2023-07-08,30,24,1
710102,2023-07-08,20,30,1
710103,2023-07-08,20,11,1
710104,2023-07-08,50,23,1
710105,2023-07-08,31,6,1
710106,2023-07-08,8,4,1
710107,2023-07-08,43,23,1
710108,2023-07-08,10,25,1
710109,2023-07-08,38,25,1
710110,2023-07-08,44,6,2
710111,2023-07-08,50,19,3
710112,2023-07-08,33,14,4
710113,2023-07-08,27,8,1
710114,2023-07-08,30,25,1
710115,2023-07-08,12,3,1
710116,2023-07-08,1,21,1
710117,2023-07-08,39,25,4
710118,2023-07-08,47,19,1
710119,2023-07-08,9,2,1
710120,2023-07-08,34,8,1
710121,2023-07-08,12,9,2
710122,2023-07-08,1,8,1
710123,2023-07-08,1,6,1
710124,2023-07-08,12,3,1
710125,2023-07-08,47,16,1
710126,2023-07-08,9,23,1
710127,2023-07-08,10,6,1
710128,2023-07-08,13,8,1
710129,2023-07-08,25,18,1
710130,2023-07-08,30,31,1
710131,2023-07-08,10,31,1
710132,2023-07-08,49,1,1
710133,2023-07-08,38,7,1
710134,2023-07-08,45,18,1
710135,2023-07-08,2,21,1
710136,2023-07-08,31,33,1
710137,2023-07-08,10,6,1
710138,2023-07-08,46,6,1
710139,2023-07-08,9,17,1
710140,2023-07-08,20,21,1
710141,2023-07-08,10,21,1
710142,2023-07-08,8,4,1
710143,2023-07-08,38,7,1
710144,2023-07-08,37,10,1
710145,2023-07-08,50,27,1
710146,2023-07-08,29,1,1
710147,2023-07-08,13,8,1
710148,2023-07-08,29,15,1
710149,2023-07-08,34,8,1
710150,2023-07-08,10,24,1
710151,2023-07-08,8,19,1
710152,2023-07-08,11,30,1
710153,2023-07-08,8,3,1
710154,2023-07-08,19,31,1
710155,2023-07-08,3,30,1
710156,2023-07-08,4,7,1
710157,2023-07-08,45,3,1
710158,2023-07-08,40,31,1
710159,2023-07-08,3,6,1
710160,2023-07-08,3,6,1
710161,2023-07-08,40,31,1
710162,2023-07-08,5,21,1
710163,2023-07-08,30,31,1
710164,2023-07-08,29,19,1
710165,2023-07-08,35,16,1
710166,2023-07-08,38,18,1
710167,2023-07-08,6,8,1
710168,2023-07-08,23,18,1
710169,2023-07-08,29,19,1
710170,2023-07-08,42,9,1
710171,2023-07-08,16,19,1
710172,2023-07-08,4,23,1
710173,2023-07-08,26,8,1
710174,2023-07-08,7,27,1
710175,2023-07-08,37,10,1
710176,2023-07-08,5,14,1
710177,2023-07-08,44,6,3
710178,2023-07-08,1,8,1
710179,2023-07-08,21,21,1
710180,2023-07-08,35,10,1
710181,2023-07-08,12,3,1
710182,2023-07-08,39,31,3
710183,2023-07-08,10,19,1
710184,2023-07-08,45,3,1
710185,2023-07-08,26,8,1
710186,2023-07-08,13,8,1
710187,2023-07-08,29,9,2
710188,2023-07-08,47,18,1
710189,2023-07-08,45,18,1
710190,2023-07-08,39,25,3
710191,2023-07-08,12,3,1
710192,2023-07-08,43,13,2
710193,2023-07-08,50,27,1
710194,2023-07-08,44,6,3
710195,2023-07-08,12,3,1
710196,2023-07-08,39,8,1
710197,2023-07-08,29,27,1
710198,2023-07-08,32,19,3
710199,2023-07-08,10,24,1
710200,2023-07-08,26,8,1
710201,2023-07-08,18,9,1
710202,2023-07-08,30,24,1
710203,2023-07-08,19,31,1
710204,2023-07-08,18,21,1
710205,2023-07-08,20,12,1
710206,2023-07-08,29,1,1
710207,2023-07-08,41,2,1
710208,2023-07-08,13,8,1
710209,2023-07-08,49,15,1
710210,2023-07-08,14,21,3
710211,2023-07-08,22,2,1
710212,2023-07-08,9,19,2
710213,2023-07-08,36,17,1
710214,2023-07-08,6,8,1
710215,2023-07-08,21,25,1
710216,2023-07-08,21,25,1
710217,2023-07-08,12,3,1
710218,2023-07-08,50,18,1
710219,2023-07-08,12,31,1
710220,2023-07-08,50,18,1
710221,2023-07-08,38,25,1
710222,2023-07-08,2,3,1
710223,2023-07-08,41,31,2
710224,2023-07-08,35,16,1
710225,2023-07-08,36,10,1
710226,2023-07-08,36,5,1
710227,2023-07-08,5,21,1
710228,2023-07-08,19,31,1
710229,2023-07-08,49,15,1
710230,2023-07-08,8,18,1
710231,2023-07-08,43,3,1
710232,2023-07-08,17,17,1
710233,2023-07-08,43,23,1
710234,2023-07-08,8,4,1
710235,2023-07-08,47,18,1
710236,2023-07-08,36,30,1
710237,2023-07-08,46,6,1
710238,2023-07-08,49,19,1
710239,2023-07-08,17,8,1
710240,2023-07-08,40,31,1
710241,2023-07-08,18,9,1
710242,2023-07-08,34,8,1
710243,2023-07-08,12,3,1
710244,2023-07-08,7,4,1
710245,2023-07-08,21,21,1
710246,2023-07-08,10,19,1
710247,2023-07-08,30,25,1
710248,2023-07-08,41,2,1
710249,2023-07-08,44,6,3
710250,2023-07-08,49,1,1
710251,2023-07-08,4,12,1
710252,2023-07-08,5,23,1
710253,2023-07-08,47,29,1
710254,2023-07-08,40,19,1
710255,2023-07-08,7,25,1
710256,2023-07-08,18,14,1
710257,2023-07-08,47,16,1
710258,2023-07-08,20,21,1
710259,2023-07-08,7,4,1
710260,2023-07-08,20,25,6
710261,2023-07-08,30,9,3
710262,2023-07-08,10,21,2
710263,2023-07-08,49,25,2
710264,2023-07-08,49,1,1
710265,2023-07-08,20,30,1
710266,2023-07-08,22,2,1
710267,2023-07-08,13,8,1
710268,2023-07-08,48,30,1
710269,2023-07-08,32,6,2
710270,2023-07-08,47,18,1
710271,2023-07-08,4,23,1
710272,2023-07-08,36,10,1
710273,2023-07-08,20,12,1
710274,2023-07-08,36,5,1
710275,2023-07-08,3,30,1
710276,2023-07-08,3,33,1
710277,2023-07-08,27,19,1
710278,2023-07-08,45,3,1
710279,2023-07-08,20,21,1
710280,2023-07-08,39,3,1
710281,2023-07-08,20,21,1
710282,2023-07-08,36,3,1
710283,2023-07-08,21,25,1
710284,2023-07-08,17,3,1
710285,2023-07-08,33,6,1
710286,2023-07-08,41,31,3
710287,2023-07-08,43,17,1
710288,2023-07-08,49,25,2
710289,2023-07-08,3,31,1
710290,2023-07-08,16,20,1
710291,2023-07-08,3,33,1
710292,2023-07-08,34,21,1
710293,2023-07-08,41,19,1
710294,2023-07-08,30,24,1
710295,2023-07-08,43,13,3
710296,2023-07-08,31,1,1
710297,2023-07-08,16,20,1
710298,2023-07-08,17,17,1
710299,2023-07-08,11,2,2
710300,2023-07-08,37,3,1
710301,2023-07-08,49,15,1
710302,2023-07-08,29,1,1
710303,2023-07-08,1,6,1
710304,2023-07-08,7,35,1
710305,2023-07-08,43,3,1
710306,2023-07-08,13,18,1
710307,2023-07-08,4,12,1
710308,2023-07-08,50,25,1
710309,2023-07-08,31,33,1
710310,2023-07-08,42,12,1
710311,2023-07-08,10,24,1
710312,2023-07-08,40,31,1
710313,2023-07-08,29,19,1
710314,2023-07-08,16,21,1
710315,2023-07-08,10,17,1
710316,2023-07-08,42,12,1
710317,2023-07-08,4,12,1
710318,2023-07-08,7,35,1
710319,2023-07-08,49,15,1
710320,2023-07-08,48,13,1
710321,2023-07-08,34,25,1
710322,2023-07-08,34,8,1
710323,2023-07-08,16,20,1
710324,2023-07-08,43,2,3
710325,2023-07-08,29,9,2
710326,2023-07-08,4,12,1
710327,2023-07-08,42,4,1
710328,2023-07-08,6,8,1
710329,2023-07-08,12,3,1
710330,2023-07-08,38,25,1
710331,2023-07-08,40,19,1
710332,2023-07-08,21,25,1
710333,2023-07-08,50,19,2
710334,2023-07-08,13,2,1
710335,2023-07-08,25,18,1
710336,2023-07-08,39,8,1
710337,2023-07-08,50,23,1
710338,2023-07-08,50,25,1
710339,2023-07-08,17,31,1
710340,2023-07-08,45,3,1
710341,2023-07-08,16,20,1
710342,2023-07-08,16,21,1
710343,2023-07-08,10,31,1
710344,2023-07-08,36,17,1
710345,2023-07-08,47,18,1
710346,2023-07-08,49,15,1
710347,2023-07-08,5,23,1
710348,2023-07-08,16,19,1
710349,2023-07-08,31,6,1
710350,2023-07-08,50,19,3
710351,2023-07-08,6,3,3
710352,2023-07-08,45,25,1
710353,2023-07-08,19,6,1
710354,2023-07-08,50,23,1
710355,2023-07-08,49,15,1
710356,2023-07-08,38,25,1
710357,2023-07-08,4,12,1
710358,2023-07-08,33,2,1
710359,2023-07-08,34,8,1
710360,2023-07-08,49,15,1
710361,2023-07-08,29,1,1
710362,2023-07-08,12,9,3
710363,2023-07-08,40,8,1
710364,2023-07-08,10,25,1
710365,2023-07-08,1,23,1
710366,2023-07-08,38,18,1
710367,2023-07-08,1,31,1
710368,2023-07-08,13,2,1
710369,2023-07-08,44,6,3
710370,2023-07-08,20,33,1
710371,2023-07-08,7,4,1
710372,2023-07-08,47,12,1
710373,2023-07-08,40,31,1
710374,2023-07-08,34,10,1
710375,2023-07-08,10,25,1
710376,2023-07-08,11,2,3
710377,2023-07-08,50,18,1
710378,2023-07-08,36,17,1
710379,2023-07-08,29,19,1
710380,2023-07-08,33,5,1
710381,2023-07-08,38,23,1
710382,2023-07-08,25,18,1
710383,2023-07-08,10,24,1
710384,2023-07-08,21,25,1
710385,2023-07-08,47,9,1
710386,2023-07-08,16,20,1
710387,2023-07-08,2,3,1
710388,2023-07-08,42,12,1
710389,2023-07-08,16,20,1
710390,2023-07-08,36,10,1
710391,2023-07-08,16,19,1
710392,2023-07-08,50,18,1
710393,2023-07-08,34,9,2
710394,2023-07-08,33,10,2
710395,2023-07-08,31,32,3
710396,2023-07-08,1,23,1
710397,2023-07-08,30,25,1
710398,2023-07-08,48,30,1
710399,2023-07-08,3,30,1
710400,2023-07-08,3,19,1
710401,2023-07-08,23,18,1
710402,2023-07-08,19,31,1
710403,2023-07-08,49,1,1
710404,2023-07-08,2,3,1
710405,2023-07-08,22,27,1
710406,2023-07-08,35,10,1
710407,2023-07-08,27,9,1
710408,2023-07-08,17,31,1
710409,2023-07-08,32,25,1
710410,2023-07-08,3,6,1
710411,2023-07-08,48,30,1
710412,2023-07-08,47,31,1
710413,2023-07-08,23,18,1
710414,2023-07-08,40,31,1
710415,2023-07-08,42,12,1
710416,2023-07-08,30,31,1
710417,2023-07-08,19,19,1
710418,2023-07-08,16,21,1
710419,2023-07-08,13,8,1
710420,2023-07-08,16,19,1
710421,2023-07-08,47,18,1
710422,2023-07-08,48,30,1
710423,2023-07-08,47,16,1
710424,2023-07-08,3,33,1
710425,2023-07-08,9,17,1
710426,2023-07-08,10,25,1
710427,2023-07-08,7,4,1
710428,2023-07-08,33,10,2
710429,2023-07-08,30,25,1
710430,2023-07-08,3,2,1
710431,2023-07-08,38,18,1
710432,2023-07-08,50,18,1
710433,2023-07-08,20,33,1
710434,2023-07-08,49,1,1
710435,2023-07-08,36,31,1
710436,2023-07-08,47,12,1
710437,2023-07-08,47,29,1
710438,2023-07-08,22,2,1
710439,2023-07-08,29,1,1
710440,2023-07-08,40,8,1
710441,2023-07-08,38,23,1
710442,2023-07-08,40,19,1
710443,2023-07-08,30,2,1
710444,2023-07-08,36,31,1
710445,2023-07-08,41,31,3
710446,2023-07-08,13,18,1
710447,2023-07-08,21,21,1
710448,2023-07-08,13,18,1
710449,2023-07-08,9,2,1
710450,2023-07-08,4,12,1
710451,2023-07-08,18,9,1
710452,2023-07-08,50,19,2
710453,2023-07-08,10,21,2
710454,2023-07-08,24,9,1
710455,2023-07-08,19,3,1
710456,2023-07-08,48,30,1
710457,2023-07-08,45,23,1
710458,2023-07-08,49,19,1
710459,2023-07-08,33,1,1
710460,2023-07-08,22,2,1
710461,2023-07-08,39,8,1
710462,2023-07-08,7,35,1
710463,2023-07-08,6,14,1
710464,2023-07-08,50,8,1
710465,2023-07-08,16,20,1
710466,2023-07-08,37,10,1
710467,2023-07-08,39,8,1
710468,2023-07-08,41,13,1
710469,2023-07-08,7,4,1
710470,2023-07-08,42,12,1
710471,2023-07-08,49,15,1
710472,2023-07-08,31,3,1
710473,2023-07-08,17,3,1
710474,2023-07-08,3,30,1
710475,2023-07-08,24,9,1
710476,2023-07-08,8,4,1
710477,2023-07-08,7,4,1
710478,2023-07-08,10,19,1
710479,2023-07-08,33,14,3
710480,2023-07-08,47,16,1
710481,2023-07-08,21,25,1
710482,2023-07-08,17,3,1
710483,2023-07-08,5,14,1
710484,2023-07-08,5,23,1
710485,2023-07-08,36,17,1
710486,2023-07-08,25,18,1
710487,2023-07-08,14,21,2
710488,2023-07-08,47,18,1
710489,2023-07-08,30,9,3
710490,2023-07-08,20,30,1
710491,2023-07-08,11,7,1
710492,2023-07-08,4,19,1
710493,2023-07-08,16,19,1
710494,2023-07-08,22,27,1
710495,2023-07-08,37,10,1
710496,2023-07-08,21,25,1
710497,2023-07-08,3,30,1
710498,2023-07-08,38,25,1
710499,2023-07-08,3,31,1
710500,2023-07-08,10,31,1
710501,2023-07-08,16,20,1
710502,2023-07-08,41,2,1
710503,2023-07-08,10,19,1
710504,2023-07-08,48,30,1
710505,2023-07-08,3,31,1
710506,2023-07-08,5,14,1
710507,2023-07-08,34,25,1
710508,2023-07-08,14,21,2
710509,2023-07-08,30,24,1
710510,2023-07-08,6,8,1
710511,2023-07-08,21,21,1
710512,2023-07-08,20,30,1
710513,2023-07-08,30,31,1
710514,2023-07-08,31,3,1
710515,2023-07-08,42,4,1
710516,2023-07-08,31,24,2
710517,2023-07-08,49,25,3
710518,2023-07-08,42,4,1
710519,2023-07-08,40,31,1
710520,2023-07-08,45,3,1
710521,2023-07-08,40,3,4
710522,2023-07-08,9,23,1
710523,2023-07-08,10,24,1
710524,2023-07-08,33,1,1
710525,2023-07-08,42,15,1
710526,2023-07-08,12,3,1
710527,2023-07-08,10,6,1
710528,2023-07-08,35,10,1
710529,2023-07-08,49,25,2
710530,2023-07-08,30,9,3
710531,2023-07-08,31,6,1
710532,2023-07-08,20,30,1
710533,2023-07-08,43,23,1
710534,2023-07-08,20,6,1
710535,2023-07-08,4,23,1
710536,2023-07-08,48,13,1
710537,2023-07-08,18,21,1
710538,2023-07-08,1,23,1
710539,2023-07-08,3,2,1
710540,2023-07-08,14,25,2
710541,2023-07-08,30,9,3
710542,2023-07-08,30,31,1
710543,2023-07-08,21,25,1
710544,2023-07-08,10,19,1
710545,2023-07-08,34,10,1
710546,2023-07-08,3,33,1
710547,2023-07-08,10,25,1
710548,2023-07-08,31,21,1
710549,2023-07-08,2,3,1
710550,2023-07-08,19,6,1
710551,2023-07-08,40,17,1
710552,2023-07-08,5,21,1
710553,2023-07-08,50,19,3
710554,2023-07-08,25,18,1
710555,2023-07-08,19,31,1
710556,2023-07-08,47,31,1
710557,2023-07-08,9,17,1
710558,2023-07-08,44,30,1
710559,2023-07-08,17,17,1
710560,2023-07-08,14,8,1
710561,2023-07-08,18,14,1
710562,2023-07-08,50,18,1
710563,2023-07-08,19,31,1
710564,2023-07-08,27,9,1
710565,2023-07-08,50,25,1
710566,2023-07-08,30,31,1
710567,2023-07-08,16,21,1
710568,2023-07-08,16,25,1
710569,2023-07-08,10,21,2
710570,2023-07-08,50,19,3
710571,2023-07-08,34,21,1
710572,2023-07-08,39,3,1
710573,2023-07-08,30,9,3
710574,2023-07-08,3,31,1
710575,2023-07-08,20,21,1
710576,2023-07-08,25,18,1
710577,2023-07-08,30,31,1
710578,2023-07-08,40,31,1
710579,2023-07-08,16,25,1
710580,2023-07-08,21,8,1
710581,2023-07-08,47,3,1
710582,2023-07-08,10,21,2
710583,2023-07-08,49,15,1
710584,2023-07-08,9,19,2
710585,2023-07-08,16,25,1
710586,2023-07-08,30,19,1
710587,2023-07-08,40,17,1
710588,2023-07-08,27,19,1
710589,2023-07-08,3,14,1
710590,2023-07-08,43,17,1
710591,2023-07-08,18,21,1
710592,2023-07-08,29,11,1
710593,2023-07-08,43,23,1
710594,2023-07-08,14,21,2
710595,2023-07-08,43,34,1
710596,2023-07-08,33,14,3
710597,2023-07-08,10,24,1
710598,2023-07-08,47,19,1
710599,2023-07-08,43,3,1
710600,2023-07-08,22,18,3
